Created_at	Tweet_text	Screen_name	RT																																																																																																																																																						
Sun Feb 18 20:00:04 +0000 2018	"RT @KeplerTek: The stage 2 of our community building is live!\nJoin the #blockchain revolution of #AI and #Robotics development! https:\/\/t.c\u2026,""source"""	TokenRobot	KeplerTek:																																																																																																																																																						
Sun Feb 18 20:00:04 +0000 2018	"RT @hut34project: Find out more how #hut34project is building the worlds first global #interbot network. Join us live on #telegram https:\/\/\u2026,""source"""	TokenRobot	hut34project:																																																																																																																																																						
Sun Feb 18 20:00:04 +0000 2018	"RT @GOGLINJF: Reshape your #organization through #DigitalTransformation by @omeroymak \n#businessmodel #AI #IA #ML #DL #IoT #3Dprinting #Mac\u2026,""source"""	UtarSystems	GOGLINJF:																																																																																																																																																						
Sun Feb 18 20:00:05 +0000 2018	"RT @TheMisterFavor: Key aspects of a #SmartCity! #CyberSecurity #IoT #AI #BigData #MachineLearning\n[@TamaraMcCleary @evankirstel @Fisher85M\u2026,""source"""	UtarSystems	TheMisterFavor:																																																																																																																																																						
Sun Feb 18 20:00:06 +0000 2018	"RT @hut34project: Find out more how #hut34project is building the worlds first global #interbot network. Join us live on #telegram https:\/\/\u2026,""source"""	TokenRobot	hut34project:																																																																																																																																																						
Sun Feb 18 20:00:06 +0000 2018	"RT @hut34project: 'Information is the resolution of uncertainty' Claude E Shannon. #hut34project building an open distributed #dataeconomyP\u2026,""source"""	TokenRobot	hut34project:																																																																																																																																																						
Sun Feb 18 20:00:07 +0000 2018	"RT @ArkEcosystem: $ARK's #CTO showing some more goodies from upcoming #ARK v2. Did he just say running #AI on ARK #blockchain?\n\n#blockchain\u2026,""source"""	TokenRobot	ArkEcosystem:																																																																																																																																																						
Sun Feb 18 20:00:07 +0000 2018	"Tired of your current job? Check this out! =&gt; Healthcare Data Analyst https:\/\/t.co\/MhJGzmRjWG #bigdata #iot\u2026 https:\/\/t.co\/6o9TZ237da,""display_text_range"""	IoT BigData Jobs	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:08 +0000 2018	"RT @sonmdevelopment: Fog computing the future! #cloudcomputing #blockchain #cloud #edge #fogcomputing #edgecomputing #decentralized #IoT #I\u2026,""source"""	TokenRobot	sonmdevelopment:																																																																																																																																																						
Sun Feb 18 20:00:09 +0000 2018	"RT @Crypticsup: No Aliens Thanks to Miners\n\nhttps:\/\/t.co\/UpB8hv97T7\n\n#Blockchain #AI #Cryptics #ICO #Crowdsale #Bitcoin #Token #TokenSale #\u2026,""source"""	slicercitrine	Crypticsup:																																																																																																																																																						
Sun Feb 18 20:00:10 +0000 2018	"Should you be using AI in your business? Hear from experts from Google Brain, DeepMind, Renault &amp; more in our first\u2026 https:\/\/t.co\/OuPjxK7Blf,""display_text_range"""	RE\u2022WORK AI	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:11 +0000 2018	"https:\/\/t.co\/k6KPAdqpBi | Neo Powered Decentralized Artificial Intelligence Network https:\/\/t.co\/xw6F0CsNgK\u2026 https:\/\/t.co\/B6qT6ncr3I,""source"""	Chipin	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:12 +0000 2018	"[video] Cloudistics Public Cloud | CloudExpo #CloudNative #AI #DataCenter https:\/\/t.co\/tMY2lYQu8x,""source"""	ferigan	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:13 +0000 2018	"The Internet of Things in Your Driveway | ThingsExpo #AI #IoT #IIoT #M2M https:\/\/t.co\/9A5Z2OgKzK,""source"""	ferigan	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:14 +0000 2018	"RT @DeepLearn007: Excellent, Worth Taking A Look At: An Executive\u2019s Guide To AI\n@McKinsey_MGI @McKAnalytics \n#AI #MachineLearning #DeepLear\u2026,""source"""	INNVEA	DeepLearn007:																																																																																																																																																						
Sun Feb 18 20:00:15 +0000 2018	"What Artificial Intelligence Can Teach Us About Ourselves | CloudExpo #AI #DX #ML https:\/\/t.co\/lS9HLXnu9w,""source"""	ferigan	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:15 +0000 2018	"Learn Julia: How to use the epic new high tech language for computing\n#julialang #julia #opensource #bigdata\u2026 https:\/\/t.co\/dUA3RnoTKd,""display_text_range"""	7.64273E+17	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:15 +0000 2018	"What #MachineLearning Can do For Retailers Today https:\/\/t.co\/YbiH8a83jg\n\n#AI #IoT #BigData #DataScience\u2026 https:\/\/t.co\/FY7vAzWQCM,""display_text_range"""	Pivigo	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:16 +0000 2018	"#Technology providing relevant #digital #content to the user for an ultimate #customer #experience. Its amazing how\u2026 https:\/\/t.co\/txwWD1t8Gb,""display_text_range"""	Sahil Riaz	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:14 +0000 2018	"Call for Papers and Nominations for IQAwards submissions \nsought by #AI User Forum \nChaired by @evankirstel \nSubmit\u2026 https:\/\/t.co\/CDnLHR4itJ,""display_text_range"""	Evan Kirstel	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:15 +0000 2018	"Are you ready? @IAOP\u2019s #IAOPOWS18 kicks off in #Orlando today! Stop by booth 48 and receive a free copy of\u2026 https:\/\/t.co\/HTk8IScpW1,""display_text_range"""	Sitel	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:16 +0000 2018	"RT @Ronald_vanLoon: #Autonomous cop cars could soon pull you over\nvia @nowthisnews |\n\n#AutonomousVehicles #AutoMobile #AI #ArtificialIntell\u2026,""source"""	CodingFlux_	Ronald_vanLoon:																																																																																																																																																						
Sun Feb 18 20:00:17 +0000 2018	"Urban ICT: Smart Cities, 5G, #IndustrialIoT, and #BigData  in Manufacturing Market Analysis and Forecasts 2015 - 20\u2026 https:\/\/t.co\/G0BcyxUkE7,""source"""	SachinLulla	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:17 +0000 2018	"The 12 Step Plan for Digital Transformation Speed | ExpoDX #DX #AI #ML https:\/\/t.co\/5Ni6mrRmBc,""source"""	ferigan	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:18 +0000 2018	"RT @KirkDBorne: #DeepLearning Tutorial -- from Perceptrons to #MachineLearning #Algorithms: https:\/\/t.co\/AkIUUScXTb via @toptal\n#AI #Neural\u2026,""source"""	Algorithmic_Ef	KirkDBorne:																																																																																																																																																						
Sun Feb 18 20:00:19 +0000 2018	"[slides] Technical Strategy for IIoT | ThingsExpo #IoT #IIoT #M2M #AI #DX https:\/\/t.co\/CSBVQeJBmS,""source"""	ferigan	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:21 +0000 2018	"PM launches slew of projects in Mumbai, addresses Investors Summit | DD News https:\/\/t.co\/ja7eHCA7nU #ai #ml #dl,""source"""	AINewsFeed	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:23 +0000 2018	"RT @wef #BestOf: Which of tomorrow\u2019s jobs are you most qualified for? https:\/\/t.co\/UTuHHLQddj #work #automation https:\/\/t.co\/ASwQpg2yIV #AI,""source"""	lucasoft_co_uk	wef #BestOf:																																																																																																																																																						
Sun Feb 18 20:00:23 +0000 2018	"#Coursera CEO: Keep learning to stay relevant in post-AI world. https:\/\/t.co\/LmJC49cQM9 #onlinecourse #AI #technology,""source"""	RealNewsTarget	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:25 +0000 2018	"RT @xfxie: #ArtificialIntelligence Improves #Cybersecurity in #DataCenters https:\/\/t.co\/UwL3mfVTkZ #AI #BigData #infosecurity https:\/\/t.co\/\u2026,""source"""	AdaptiveToolbox	xfxie:																																																																																																																																																						
Sun Feb 18 20:00:26 +0000 2018	"The Future of Voice Technology https:\/\/t.co\/PmN73Irk0P #AI #BigData #IoT https:\/\/t.co\/LnLVVIYhXt,""display_text_range"""	Selim Chehimi	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:26 +0000 2018	"Jaguar permitir\u00e1 que te lleves a casa el volante de tu coche, y como no pod\u00eda ser de otro modo, con inteligencia ar\u2026 https:\/\/t.co\/mxdjKGgjbR,""source"""	acondemellado	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:26 +0000 2018	"RT @daneelproject: Our ICO is still LIVE! Softcap reached and 10 % bonus available \ud83d\ude09\nWant to know more? Visit our website : https:\/\/t.co\/71\u2026,""source"""	praveenweera96	daneelproject:																																																																																																																																																						
Sun Feb 18 20:00:27 +0000 2018	"RT @Ronald_vanLoon: \HoloLamps\"" The Lamp projects #Holograms\nvia @techinsider |\n\n#3D #AI #ArtificialIntelligence #MachineLearning #ML #IoT\u2026"",""source"""	GOGLINJF	Ronald_vanLoon:																																																																																																																																																						
Sun Feb 18 20:00:28 +0000 2018	"How Artificial Intelligence Realized Chipotle's 'Worst Queso Scenario' https:\/\/t.co\/7U0NG398Gy\u2026 https:\/\/t.co\/7gRFV2NXD8,""source"""	mvasey	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:28 +0000 2018	"30 #Startups That Could Change The World in 2018 | @CBInsights  https:\/\/t.co\/DvoZWCDlXU \u2026   RT  Tarak Rindani\u2026 https:\/\/t.co\/VT4N2SvuMH,""display_text_range"""	Ludmila MorozovaBuss	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:31 +0000 2018	"How artificial intelligence is creating a new kind of financial advice https:\/\/t.co\/lNzxSEFv11\u2026 https:\/\/t.co\/PmLikUL8N7,""source"""	IoTRecruiting	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:31 +0000 2018	"#Blockchain #AI #Cryptics #ICO #Crowdsale #Bitcoin https:\/\/t.co\/edt2WvO7eX,""display_text_range"""	\u0415\u0432\u0433\u0435\u043d\u0438\u0439 \u041a\u0430\u0437\u0430\u0447\u0443\u043a	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:32 +0000 2018	"Checking out Recommendation System Algorithms on #DataScience Central: https:\/\/t.co\/Tk5WSvC1t7 #DataScientist\u2026 https:\/\/t.co\/qAVHKXC4mw,""source"""	granvilleDSC	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:34 +0000 2018	"#AI #Technology is being used to leverage algorithms to create content rather than just analyzing #data https:\/\/t.co\/hmX7Jh4S2M,""source"""	DanielBurrus	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:35 +0000 2018	"RT @Pivigo: What #MachineLearning Can do For Retailers Today https:\/\/t.co\/YbiH8a83jg\n\n#AI #IoT #BigData #DataScience #DataScientist #Retail\u2026,""source"""	deepakmahtani	Pivigo:																																																																																																																																																						
Sun Feb 18 20:00:36 +0000 2018	"RT @PitchApply: Pitch Apply will be amongst the 5% of #cryptocurrency that will not fail! Check the #AI #blockchain project at https:\/\/t.co\u2026,""source"""	AndriyLomazjuk	PitchApply:																																																																																																																																																						
Sun Feb 18 20:00:36 +0000 2018	"The six main stories, as identified by an #AI https:\/\/t.co\/cOXlSVL3z6 via @TheAtlantic,""source"""	dndstudio3	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:39 +0000 2018	"4 THINGS EVERY NEW TRADER SHOULD LOOK INTO When Looking For A Mentor.|#AI #Contrarian #Futures  #Stocks #Python\u2026 https:\/\/t.co\/SSLEfCVgPB,""display_text_range"""	Matti O\ud83e\udd16\u00af\\_(\u30c4)_\/\u00af	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:41 +0000 2018	"RT @AmancioBouza: #Chatbots don\u2019t need to act\u00a0human\n\nhttps:\/\/t.co\/fPJFk2JbmS\n\n#AI #chatbots #oo https:\/\/t.co\/e5bEPp1r0n,""source"""	AmancioBouza	AmancioBouza:																																																																																																																																																						
Sun Feb 18 20:00:41 +0000 2018	"New Tools, Frameworks &amp; Future Developments To Put #DeepLearning Into Practice\n\nhttps:\/\/t.co\/vnOSGi6FEm    @bigdata\u2026 https:\/\/t.co\/OxFRb0vzfu,""display_text_range"""	ipfconline	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:41 +0000 2018	"RT @ipfconline1: New Tools, Frameworks &amp; Future Developments To Put #DeepLearning Into Practice\n\nhttps:\/\/t.co\/vnOSGi6FEm    @bigdata @oreil\u2026,""source"""	itknowingness	ipfconline1:																																																																																																																																																						
Sun Feb 18 20:00:42 +0000 2018	"#Never stop #believing in #yourself. https:\/\/t.co\/SOm8rjvuBZ #ChangeTheWorld #YouCanDoIt $jwn $aa $ibm $usat $sgypu #AI #ML #Entrepreneur,""source"""	WallStreetTrend	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:43 +0000 2018	"RT @DeepLearn007: What Is Machine Learning's Secret Sauce?\n#AI #MachineLearning #BigData #Fintech #Insurtech #Marketing #ML #DigitalMarketi\u2026,""source"""	AcademiaEduSoft	DeepLearn007:																																																																																																																																																						
Sun Feb 18 20:00:43 +0000 2018	"Stellar Discovery: How #AI Could Open New Windows into the Cosmos via @nvidia https:\/\/t.co\/lnLxyICulF https:\/\/t.co\/kJhFmSAA1E,""display_text_range"""	Reflection Rec	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:45 +0000 2018	"RT @MikeQuindazzi: Magnetic, modular #drones are flying #robots that self-assemble in flight @Penn HT @SpirosMargaris #AI #ArtificialIntell\u2026,""source"""	GOGLINJF	MikeQuindazzi:																																																																																																																																																						
Sun Feb 18 20:00:48 +0000 2018	"Recent technological developments like AI are now helping companies overcome many of the challenges to contracting.\u2026 https:\/\/t.co\/v5W4y6IrkX,""source"""	steadfastnet	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:50 +0000 2018	"RT @DimitriHommel: #InternetOfThings in 2020 \u007bInfographic\u007d\n\n#CyberSecurity #robotics #Bigdata #IoT #IIoT #CX #Sensors #MachineLearning \n#AI\u2026,""source"""	ArkangelScrap	DimitriHommel:																																																																																																																																																						
Sun Feb 18 20:00:50 +0000 2018	"RT @DimitriHommel: #InternetOfThings in 2020 \u007bInfographic\u007d\n\n#CyberSecurity #robotics #Bigdata #IoT #IIoT #CX #Sensors #MachineLearning \n#AI\u2026,""source"""	fernandocuenca	DimitriHommel:																																																																																																																																																						
Sun Feb 18 20:00:50 +0000 2018	"La maggior barriera all'introduzione dell'#IntelligenzaArtificiale \u00e8 la mancanza di talenti\/competenze adeguati\u2026 https:\/\/t.co\/RFe1cysnv6,""display_text_range"""	McKinsey Italy	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:53 +0000 2018	"[Great Infographic]\nThe Use, Impact, Benefits and Challenges of AI in Business.\n\n https:\/\/t.co\/MADL9RXvkc #AI\u2026 https:\/\/t.co\/9LJRyweAPF,""display_text_range"""	4119884056	#VALUE!																																																																																																																																																						
Sun Feb 18 20:00:54 +0000 2018	"RT @andi_staub: ReRead\n\n#AI Won\u2019t Change Companies Without Great #UX\n\n#machinelearning #chatbots #voicefirst\n#fintech #insurtech\n\nhttps:\/\/t\u2026,""source"""	kenenwobu	andi_staub:																																																																																																																																																						
Sun Feb 18 20:00:56 +0000 2018	"RT @chboursin: The 11 clusters of Innovation\n\n#IoT #Entrepreneur #AI #tech #SMM #Fintech #startup #MachineLearning #bigdata #GrowthHacking\u2026,""source"""	ArkangelScrap	chboursin:																																																																																																																																																						
Sun Feb 18 20:00:59 +0000 2018	"RT @eSURETY: Need more proof points re #CloudComputing? Here you go \u2935\ufe0f\n#IoT #IIoT #bigdata #CX #AI #dataviz #FinTechs #Insurtech #4IR \n\nHT\u2026,""source"""	poetriiezz	eSURETY:																																																																																																																																																						
Sun Feb 18 20:01:02 +0000 2018	"The latest The Growth hacking Daily! https:\/\/t.co\/0HWOosEfPH Thanks to @RRRahate @comistaken @SEOwriter4u #ai #iot,""source"""	arturotpmntr	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:02 +0000 2018	"Connecting firms with talented IoT professionals ==&gt; https:\/\/t.co\/saT56D9PUq \n#IoT #IIoT #internetofthings #AI\u2026 https:\/\/t.co\/nl8Wcw8yPA,""display_text_range"""	\ud83d\udd1d Bill McCabe	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:03 +0000 2018	"New Tools, Frameworks &amp; Future Developments To Put #DeepLearning Into Practice\n\nhttps:\/\/t.co\/3vZ0sUaUrh    @bigdata\u2026 https:\/\/t.co\/z6WeVqt8DM,""display_text_range"""	9.50115E+17	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:04 +0000 2018	"RT @_FarooqUmar: Building Bridges Between Evaluators and Big Data Analysts \n#AI #ML #DL #Algorithms #NLP #DataScience #IoT #Industry40 #IIo\u2026,""source"""	SteakUtsee	_FarooqUmar:																																																																																																																																																						
Sun Feb 18 20:01:04 +0000 2018	"New Tools, Frameworks &amp; Future Developments To Put #DeepLearning Into Practice\n\nhttps:\/\/t.co\/Dwt9hcd3aR    @bigdata\u2026 https:\/\/t.co\/LspG0IvNFq,""display_text_range"""	9.46341E+17	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:08 +0000 2018	"Key aspects of a #SmartCity! #CyberSecurity #IoT #AI #BigData #MachineLearning\n[@TamaraMcCleary @evankirstel\u2026 https:\/\/t.co\/9bhHlWVVfU,""display_text_range"""	190777222	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:08 +0000 2018	"RT @rajat_shrimal: This autonomous selfie drone has 13 cameras\n\n#Robotics #AI #ArtificialIntelligence #Drones #Tech #IoT #Fintech #Industry\u2026,""source"""	dirkzitt	rajat_shrimal:																																																																																																																																																						
Sun Feb 18 20:01:09 +0000 2018	"Connecting firms with talented IoT professionals ==&gt; https:\/\/t.co\/0eQyHJQ2tb \n#IoT #IIoT #internetofthings #AI\u2026 https:\/\/t.co\/XQJ9Z9jPbe,""display_text_range"""	4855085037	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:10 +0000 2018	"Join one of our youngest developers, Tanmay Bakshi at #THINK2018 to see how he is leveraging #AI technology to diag\u2026 https:\/\/t.co\/QOxHUIqlDH,""display_text_range"""	Jim Adam	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:11 +0000 2018	"RT @evankirstel: Call for Papers and Nominations for IQAwards submissions \nsought by #AI User Forum \nChaired by @evankirstel \nSubmit News G\u2026,""source"""	TelecomReseller	evankirstel:																																																																																																																																																						
Sun Feb 18 20:01:14 +0000 2018	"RT @MedGizmo: The Impact of Artificial Intelligence on Healthcare Industry https:\/\/t.co\/6DkNH7VkNr #digitalhealth #HealthTech #HealthIT #eh\u2026,""source"""	healthyforyouIE	MedGizmo:																																																																																																																																																						
Sun Feb 18 20:01:17 +0000 2018	"@_DALECOIN #Blockchain #AI #Cryptics #ICO #Crowdsale #Bitcoin #Token #TokenSale #Crypto #cryptoinvesting\u2026 https:\/\/t.co\/MCsctiKntC,""display_text_range"""	Akinyode Victor O	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:20 +0000 2018	"What does it mean to use algorithms in criminal courts? \nAre machines more bias than human judges? \n\nJoin @Brhmie a\u2026 https:\/\/t.co\/GrDSUXHGyG,""source"""	theRSAorg	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:23 +0000 2018	"RT @AmandineCQ: Once you have an intelligent machine that can move around and manipulate objects, why would you then hire a human? \nAre You\u2026,""source"""	EricTIXADOR	AmandineCQ:																																																																																																																																																						
Sun Feb 18 20:01:23 +0000 2018	"RT @singularity_net: ICYDK: \AI is whatever hasn't been done yet.\"" - Douglas Hofstadter \n#Sunday #Inspiration #AI #ArtificialIntelligence #\u2026"",""source"""	addiktoo	singularity_net:																																																																																																																																																						
Sun Feb 18 20:01:23 +0000 2018	"RT @TopCyberNews: Google Makes Its Special AI Chips Available to Others https:\/\/t.co\/YTvTL3CZW4  \n\n#AI #google #ArtificialIntelligence\n\nRT\u2026,""source"""	Pradeep_tk	TopCyberNews:																																																																																																																																																						
Sun Feb 18 20:01:25 +0000 2018	"RT @Crypticsup: No Aliens Thanks to Miners\n\nhttps:\/\/t.co\/UpB8hv97T7\n\n#Blockchain #AI #Cryptics #ICO #Crowdsale #Bitcoin #Token #TokenSale #\u2026,""source"""	Samra8898	Crypticsup:																																																																																																																																																						
Sun Feb 18 20:01:26 +0000 2018	"RT @mminkevich: ARM has silently announced a completely new IP core optimized for running #ML inference on the edge devices - and it's gonn\u2026,""source"""	stefandehoog	mminkevich:																																																																																																																																																						
Sun Feb 18 20:01:29 +0000 2018	"RT @kubernan: [slides] Technical Strategy for IIoT | ThingsExpo #IoT #IIoT #M2M #AI #DX https:\/\/t.co\/ZILjVpivwj #Cloud,""source"""	CherlynSEBAST17	kubernan:																																																																																																																																																						
Sun Feb 18 20:01:30 +0000 2018	"RT @evankirstel: Call for Papers and Nominations for IQAwards submissions \nsought by #AI User Forum \nChaired by @evankirstel \nSubmit News G\u2026,""source"""	techtionary	evankirstel:																																																																																																																																																						
Sun Feb 18 20:01:34 +0000 2018	"RT @DeepLearn007: What Is Machine Learning &amp; How Does It Work?\nImage Source : @MathWorks\n#AI #MachineLearning #DeepLearning #BigData #Finte\u2026,""source"""	TheBigDataBot	DeepLearn007:																																																																																																																																																						
Sun Feb 18 20:01:41 +0000 2018	"Deep Learning Researcher-Medical Image Processing Company-Oxford. - X4 Rec - [ \u27a1 https:\/\/t.co\/EGR0p8xUD0 ] #AI\u2026 https:\/\/t.co\/C6oujMFbiW,""display_text_range"""	Jobs In AI	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:41 +0000 2018	"RT @TopCyberNews: 30 #Startups That Could Change The World in 2018 | @CBInsights  https:\/\/t.co\/DvoZWCDlXU \u2026   RT  Tarak Rindani @TarakRinda\u2026,""source"""	TarakRindani	TopCyberNews:																																																																																																																																																						
Sun Feb 18 20:01:45 +0000 2018	"7 nerokasta algoritmia: Kone n\u00e4kee sy\u00f6v\u00e4n, arvaa mielialasi ja opettaa jopa empatiaa #teko\u00e4ly #AI https:\/\/t.co\/HSVHIMCAOZ,""source"""	AnneHirvonen1	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:46 +0000 2018	"Nice project https:\/\/t.co\/rWQDerQuge,""display_text_range"""	Sameer Ansari	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:47 +0000 2018	"2. Juana In\u00e9s de la Cruz\n\n#SystemsChange #SocialMedia\n\n#Sostenible    \n\n#ux #iot #design #ai #ui #Futurism #socent\u2026 https:\/\/t.co\/bSpE6Vkihr,""source"""	JesusGuerreroM_	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:51 +0000 2018	"RT @theRSAorg: What does it mean to use algorithms in criminal courts? \nAre machines more bias than human judges? \n\nJoin @Brhmie and @intel\u2026,""source"""	sarah1brooke	theRSAorg:																																																																																																																																																						
Sun Feb 18 20:01:53 +0000 2018	"RT @TopCyberNews: 30 #Startups That Could Change The World in 2018 | @CBInsights  https:\/\/t.co\/DvoZWCDlXU \u2026   RT  Tarak Rindani @TarakRinda\u2026,""source"""	ipfconline1	TopCyberNews:																																																																																																																																																						
Sun Feb 18 20:01:56 +0000 2018	"#NodeJS #Developer - Global-m ( cambridge, UK )  - [ \ud83d\udccb More Info  https:\/\/t.co\/9FJ04WnEfP ] #AI #AiJobs\u2026 https:\/\/t.co\/2sb7s965qF,""display_text_range"""	Jobs In AI	#VALUE!																																																																																																																																																						
Sun Feb 18 20:01:57 +0000 2018	"RT @adryenn: The evolution of #IoT \ud83c\udfaf#Infographic\n#SmartCity #MachineLearning #UX #technology #AI #bigdata #BigData #SearchEngines #EmailMar\u2026,""source"""	SteveTurner50	adryenn:																																																																																																																																																						
Sun Feb 18 20:01:58 +0000 2018	"RT @adryenn: The evolution of #IoT \ud83c\udfaf#Infographic\n#SmartCity #MachineLearning #UX #technology #AI #bigdata #BigData #SearchEngines #EmailMar\u2026,""source"""	fernandocuenca	adryenn:																																																																																																																																																						
Sun Feb 18 20:02:01 +0000 2018	"Analyst pov \u203a #ai becomes the game changer in the public cloud https:\/\/t.co\/qHWDje9J7l https:\/\/t.co\/2W1Q453LtO,""display_text_range"""	Pedro Alves	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:01 +0000 2018	"#Ai &amp; an engaged community of citizen scientists help move this new golden era of understanding.\nKepler Astronomers\u2026 https:\/\/t.co\/LfqCv24Oij,""display_text_range"""	Ryan A Bell \ud83d\ude80	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:02 +0000 2018	"RT @ryan_a_bell: #Ai &amp; an engaged community of citizen scientists help move this new golden era of understanding.\nKepler Astronomers Discov\u2026,""source"""	flavien_perier	ryan_a_bell:																																																																																																																																																						
Sun Feb 18 20:02:04 +0000 2018	"RT @antgrasso: Disruption In different ages! @JacBurns_Comext @jblefevre60 #IoT #AI #Blockchain #Fintech #APIs #Bigdata #DataScience #AR #V\u2026,""source"""	EnricBarba	antgrasso:																																																																																																																																																						
Sun Feb 18 20:02:06 +0000 2018	"RT @theRSAorg: What does it mean to use algorithms in criminal courts? \nAre machines more bias than human judges? \n\nJoin @Brhmie and @intel\u2026,""source"""	robmccargow	theRSAorg:																																																																																																																																																						
Sun Feb 18 20:02:06 +0000 2018	"RT @evankirstel: Call for Papers and Nominations for IQAwards submissions \nsought by #AI User Forum \nChaired by @evankirstel \nSubmit News G\u2026,""source"""	SusiDarwin	evankirstel:																																																																																																																																																						
Sun Feb 18 20:02:06 +0000 2018	"RT @Ronald_vanLoon: #Autonomous cop cars could soon pull you over\nvia @nowthisnews |\n\n#AutonomousVehicles #AutoMobile #AI #ArtificialIntell\u2026,""source"""	kenenwobu	Ronald_vanLoon:																																																																																																																																																						
Sun Feb 18 20:02:07 +0000 2018	"Want to Follow Elon Musk\u2019s Roadster Through Space? There\u2019s a Website for That.: In a rather dramatic fashion, Space\u2026 https:\/\/t.co\/J8JJ16BnUv,""display_text_range"""	SocialFloTribute	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:07 +0000 2018	"RT @danavilcea: Want to Follow Elon Musk\u2019s Roadster Through Space? There\u2019s a Website for That.: In a rather dramatic fashion, SpaceX sent C\u2026,""source"""	UncleIrvin	danavilcea:																																																																																																																																																						
Sun Feb 18 20:02:08 +0000 2018	#AI #poem #creative\nHelm Hammerhand beckons\nand dashanpusaurus baffles\nAphrodite sings a melancholy strain\n\\u2026 https	Mad P0et	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:10 +0000 2018	"#AI will make,""source"""	ThBotyMcBotFace	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:10 +0000 2018	"Head of Data Science (mf) - News Corp UK &amp; Ireland Limited ( London, UK )  - [ \u27a1 https:\/\/t.co\/vno5PcksE7 ] #AI\u2026 https:\/\/t.co\/3lJG07Argu,""display_text_range"""	Jobs In AI	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:11 +0000 2018	"I just joined what I think could be 2018\u2019s most exciting #ICO. #PlazaSystems is developing a \u201cfreedom lifestyle\u201d ba\u2026 https:\/\/t.co\/0xOhUTX9su,""source"""	EnsarYigit4	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:16 +0000 2018	"The latest Energy Efficiency Digest! https:\/\/t.co\/4a8Nr1bVCn Thanks to @bluepunk11 @versuserwin @LEXEGESE #energyefficiency #ai,""source"""	energyetc	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:18 +0000 2018	"#RT @MktgSciences: Connecting firms with talented IoT professionals ==&gt; https:\/\/t.co\/Sq5ahocn2m \n#IoT #IIoT\u2026 https:\/\/t.co\/xhSkGPkNa5,""source"""	DSci_AE	MktgSciences:																																																																																																																																																						
Sun Feb 18 20:02:20 +0000 2018	"RT @IoTRecruiting: Internet of Things commerce will require blockchain-driven payments https:\/\/t.co\/m4WmmxiDtK #IoT #InternetOfThings #IIoT\u2026,""source"""	HGC2IME	IoTRecruiting:																																																																																																																																																						
